robot_x,robot_y,robot_yaw_deg,robot_vel_x,robot_vel_y,pitch_deg,flywheel_speed,lateral_error,turret_yaw_F_deg
0.792,8.07,0.0,0.75,1.5,50.0,8.16326530612245,0.021119030699303227,-67.00778844443926
0.792,8.07,0.0,0.75,2.25,50.0,8.66883116883117,0.028011743581191444,-70.79566723231805
0.792,8.07,0.0,0.75,3.0,50.0,9.26530612244898,0.038923481281664035,-74.88657632322715
0.792,8.07,0.0,1.5,0.0,50.0,7.199443413729128,0.031074149094842365,-64.1290005656514
0.792,8.07,0.0,1.5,0.75,50.0,7.521335807050093,0.02886553944751861,-69.12900056565138
0.792,8.07,0.0,1.5,1.5,50.0,7.979591836734694,0.018747747812747965,-74.28051571716654
0.792,8.07,0.0,1.5,2.25,50.0,8.53061224489796,0.03289403896279327,-77.91687935353016
0.792,8.07,0.0,1.5,3.0,50.0,9.12708719851577,0.0374278342593117,-81.09869753534835
0.792,8.07,0.0,2.25,0.0,50.0,7.061224489795919,0.015091746870990082,-71.85627329292412
0.792,8.07,0.0,2.25,0.75,50.0,7.428571428571429,0.020202420184375656,-77.31081874746957
0.792,8.07,0.0,2.25,1.5,50.0,7.886827458256029,0.03394793256192072,-81.5532429898938
0.792,8.07,0.0,2.25,2.25,50.0,8.43599257884972,0.04223362359044515,-85.18960662625744
0.792,8.07,0.0,2.25,3.0,50.0,9.077922077922079,0.03684967645647089,-88.82597026262107
0.792,8.07,0.0,3.0,0.0,50.0,6.968460111317254,0.023130581074418063,-80.03809147474229
0.792,8.07,0.0,3.0,0.75,50.0,7.335807050092765,0.03459906064904276,-85.18960662625744
0.792,8.07,0.0,3.0,1.5,50.0,7.837662337662339,0.011492191990978999,-90.18960662625743
0.792,8.07,0.0,3.0,2.25,50.0,8.432282003710574,0.01817276041546895,-93.37142480807562
0.792,8.07,0.0,3.0,3.0,50.0,9.072356215213357,0.05209087904523084,-96.09869753534834
1.584,0.0,0.0,0.0,0.0,50.0,7.934137291280149,0.015369574251776503,65.28559843481906
1.584,0.0,0.0,0.0,0.75,50.0,7.566790352504638,0.021608050250282368,61.649234798455424
1.584,0.0,0.0,0.0,1.5,50.0,7.244897959183674,0.021425338142084607,57.558325707546345
1.584,0.0,0.0,0.0,2.25,50.0,7.015769944341374,0.02872189000826067,53.16438631360695
1.584,0.0,0.0,0.0,3.0,50.0,6.786641929499073,0.0428862782782701,48.770446919667556
1.584,0.0,0.0,0.75,0.0,50.0,7.750463821892394,0.0477985160094135,73.16438631360694
1.584,0.0,0.0,0.75,0.75,50.0,7.428571428571429,0.0405050813868417,69.67953782875846
1.584,0.0,0.0,0.75,1.5,50.0,7.106679035250464,0.01152260013961737,65.58862873784938
1.584,0.0,0.0,0.75,2.25,50.0,6.877551020408164,0.03477852114333971,61.80074994997059
1.584,0.0,0.0,0.75,3.0,50.0,6.6938775510204085,0.054210440716531465,56.952265101485736
1.584,0.0,0.0,1.5,0.0,50.0,7.657699443413729,0.041491584031196176,81.04317419239482
1.584,0.0,0.0,1.5,0.75,50.0,7.29035250463822,0.03652901360704637,78.01287116209178
1.584,0.0,0.0,1.5,1.5,50.0,7.015769944341374,0.032263681456419356,74.07347722269785
1.584,0.0,0.0,1.5,2.25,50.0,6.784786641929498,0.04308714299894526,70.28559843481906
1.584,0.0,0.0,1.5,3.0,50.0,6.601113172541744,0.03685169738132212,66.64923479845542
1.584,0.0,0.0,2.25,0.0,50.0,7.657699443413729,0.03650258423452197,90.13408328330391
1.584,0.0,0.0,2.25,0.75,50.0,7.244897959183674,0.034994714350367766,86.64923479845544
1.584,0.0,0.0,2.25,1.5,50.0,6.968460111317254,0.0339626107548587,83.92196207118269
1.584,0.0,0.0,2.25,2.25,50.0,6.6938775510204085,0.05421684575192869,79.37650752572816
1.584,0.0,0.0,2.25,3.0,50.0,6.555658627087199,0.05905567294359142,76.19468934390997
1.584,0.0,0.0,3.0,0.0,50.0,7.657699443413729,0.035822105310468644,98.3159014651221
1.584,0.0,0.0,3.0,0.75,50.0,7.29035250463822,0.03335918596086657,96.49771964694027
1.584,0.0,0.0,3.0,1.5,50.0,6.923005565862709,0.04782522162830217,92.55832570754633
1.584,0.0,0.0,3.0,2.25,50.0,6.6938775510204085,0.010349225447319116,89.67953782875846
1.584,0.0,0.0,3.0,3.0,50.0,6.510204081632653,0.007680141312922741,85.4371135863342
1.584,1.614,0.0,0.0,0.0,50.0,7.061224489795919,0.04029678028860255,54.2079584884567
1.584,1.614,0.0,0.0,0.75,50.0,6.832096474953618,0.031933913645191395,49.2079584884567
1.584,1.614,0.0,0.0,1.5,50.0,6.6484230055658635,0.04356018333653974,42.54129182179003
1.584,1.614,0.0,0.0,2.25,50.0,6.510204081632653,0.04481656100775623,36.02614030663851
1.584,1.614,0.0,0.0,3.0,50.0,6.417439703153988,0.04670418932117908,29.056443336941545
1.584,1.614,0.0,0.75,0.0,50.0,6.877551020408164,0.04544627103918235,62.086746367244565
1.584,1.614,0.0,0.75,0.75,50.0,6.6484230055658635,0.02098739588180088,57.08674636724457
1.584,1.614,0.0,0.75,1.5,50.0,6.4647495361781075,0.058026051406627616,51.02614030663852
1.584,1.614,0.0,0.75,2.25,50.0,6.371985157699443,0.025011937983453816,44.359473639971846
1.584,1.614,0.0,0.75,3.0,50.0,6.326530612244898,0.068082444882636,37.84432212482034
1.584,1.614,0.0,1.5,0.0,50.0,6.784786641929498,0.010947457839831386,70.87462515512335
1.584,1.614,0.0,1.5,0.75,50.0,6.555658627087199,0.022867645103538288,65.57159485209307
1.584,1.614,0.0,1.5,1.5,50.0,6.417439703153988,0.06649919277850404,59.965534246032455
1.584,1.614,0.0,1.5,2.25,50.0,6.326530612244898,0.0632356252377768,52.995837276335486
1.584,1.614,0.0,1.5,3.0,50.0,6.326530612244898,0.3782836295726165,45.72311000360821
1.584,1.614,0.0,2.25,0.0,50.0,6.6938775510204085,0.023117047934367918,79.66250394300215
1.584,1.614,0.0,2.25,0.75,50.0,6.4647495361781075,0.04311178316433855,73.45038273088095
1.584,1.614,0.0,2.25,1.5,50.0,6.326530612244898,0.09529201939144771,67.54129182179003
1.584,1.614,0.0,2.25,2.25,50.0,6.326530612244898,0.2821862233928154,63.29886757936579
1.584,1.614,0.0,3.0,0.0,50.0,6.6938775510204085,0.036625032663937546,89.05644333694154
1.584,1.614,0.0,3.0,0.75,50.0,6.4647495361781075,0.05104600356915629,84.05644333694154
1.584,1.614,0.0,3.0,1.5,50.0,6.326530612244898,0.03125963652172128,77.84432212482032
1.584,1.614,0.0,3.0,2.25,50.0,6.326530612244898,0.432252351017858,74.81401909451729
1.584,3.228,0.0,0.0,0.0,50.0,6.419294990723563,0.052559144110068505,32.6143266677832
1.584,3.228,0.0,0.0,0.75,50.0,6.371985157699443,0.04408165458708328,23.67493272838926
1.584,3.228,0.0,0.0,1.5,50.0,6.326530612244898,0.04157466829689967,14.432508485965018
1.584,3.228,0.0,0.0,2.25,50.0,6.326530612244898,0.10776789519079497,3.52341757687411
1.584,3.228,0.0,0.0,3.0,50.0,6.326530612244898,0.09486582763252537,-7.082643029186496
1.584,3.228,0.0,0.75,0.0,50.0,6.326530612244898,0.04015189166990721,38.67493272838926
1.584,3.228,0.0,0.75,0.75,50.0,6.326530612244898,0.2732446588774971,29.58402363748017
1.584,3.228,0.0,0.75,1.5,50.0,6.326530612244898,0.44005991566300734,18.068872122328653
1.584,3.228,0.0,0.75,2.25,50.0,6.326530612244898,0.5212641835801288,4.7355387889953215
1.584,3.228,0.0,1.5,0.0,50.0,6.326530612244898,0.34558313291699344,46.55372060717714
1.584,4.8420000000000005,0.0,0.0,0.0,50.0,6.326530612244898,0.10031010025157142,-5.84966995113005
1.584,4.8420000000000005,0.0,0.0,0.75,50.0,6.326530612244898,0.01681587925742068,-16.758760860220956
1.584,4.8420000000000005,0.0,0.0,1.5,50.0,6.371985157699443,0.028527387045647362,-26.910276011736105
1.584,4.8420000000000005,0.0,0.0,2.25,50.0,6.510204081632654,0.029209893716760478,-37.97088207234217
1.584,4.8420000000000005,0.0,0.0,3.0,50.0,6.828385899814473,0.01983470936681274,-49.33451843597853
1.584,4.8420000000000005,0.0,0.75,0.0,50.0,6.326530612244898,0.511516153577824,-7.667851769311868
1.584,4.8420000000000005,0.0,0.75,0.75,50.0,6.326530612244898,0.40999716494519034,-20.395124496584593
1.584,4.8420000000000005,0.0,0.75,1.5,50.0,6.326530612244898,0.22705954399326336,-31.91027601173611
1.584,4.8420000000000005,0.0,0.75,2.25,50.0,6.326530612244898,0.0189894623345507,-40.6981547996149
1.584,4.8420000000000005,0.0,0.75,3.0,50.0,6.508348794063078,0.03460521931738573,-52.51633661779672
1.584,4.8420000000000005,0.0,1.5,1.5,50.0,6.326530612244898,0.5743534675992197,-36.15270025416035
1.584,4.8420000000000005,0.0,1.5,2.25,50.0,6.326530612244898,0.5296654178353345,-36.15270025416035
1.584,4.8420000000000005,0.0,1.5,3.0,50.0,6.371985157699443,0.036635700476754025,-57.5163366177967
1.584,4.8420000000000005,0.0,2.25,3.0,50.0,6.326530612244898,0.15992525227516224,-64.33451843597854
1.584,6.456,0.0,0.0,0.0,50.0,6.555658627087199,0.04874742049083536,-40.641296706160304
1.584,6.456,0.0,0.0,0.75,50.0,6.786641929499073,0.022174647893157255,-48.368569433433024
1.584,6.456,0.0,0.0,1.5,50.0,7.106679035250464,0.02918349586328498,-55.48978155464515
1.584,6.456,0.0,0.0,2.25,50.0,7.566790352504638,0.018566120594250852,-61.247357312220906
1.584,6.456,0.0,0.0,3.0,50.0,8.117810760667904,0.035108847750643934,-67.00493306979665
1.584,6.456,0.0,0.75,0.0,50.0,6.419294990723563,0.006775234127790897,-47.45947852434211
1.584,6.456,0.0,0.75,0.75,50.0,6.601113172541744,0.0058040732147290105,-55.338266403129985
1.584,6.456,0.0,0.75,1.5,50.0,6.877551020408164,0.026326342987123177,-62.30796337282696
1.584,6.456,0.0,0.75,2.25,50.0,7.335807050092765,0.02599260051098809,-68.36856943343301
1.584,6.456,0.0,0.75,3.0,50.0,7.886827458256029,0.02573321933883745,-73.52008458494818
1.584,6.456,0.0,1.5,0.0,50.0,6.326530612244898,0.014835584946611103,-54.42917549403908
1.584,6.456,0.0,1.5,0.75,50.0,6.4647495361781075,0.012452807494543295,-62.45947852434212
1.584,6.456,0.0,1.5,1.5,50.0,6.7393320964749535,0.0013930313145053205,-70.0352361000997
1.584,6.456,0.0,1.5,2.25,50.0,7.152133580705009,0.015647047798676865,-76.24735731222088
1.584,6.456,0.0,1.5,3.0,50.0,7.744897959183673,0.027041355446987637,-81.24735731222088
1.584,6.456,0.0,2.25,0.0,50.0,6.326530612244898,0.20020694843919581,-64.12614519100877
1.584,6.456,0.0,2.25,0.75,50.0,6.371985157699443,0.047074898538070654,-69.73220579706937
1.584,6.456,0.0,2.25,1.5,50.0,6.646567717996289,0.006481490242517666,-78.52008458494815
1.584,6.456,0.0,2.25,2.25,50.0,7.057513914656774,0.03442826978009311,-84.42917549403907
1.584,6.456,0.0,2.25,3.0,50.0,7.693877551020409,0.0047281774336220845,-89.88372094858451
1.584,6.456,0.0,3.0,0.0,50.0,6.326530612244898,0.38328042523392275,-70.79281185767545
1.584,6.456,0.0,3.0,0.75,50.0,6.326530612244898,0.05992546566999278,-78.0655391304027
1.584,6.456,0.0,3.0,1.5,50.0,6.59925788497217,0.020683598089324733,-88.06553913040268
1.584,6.456,0.0,3.0,2.25,50.0,7.053803339517627,0.028065751164011332,-94.42917549403906
1.584,6.456,0.0,3.0,3.0,50.0,7.735621521335809,0.029646130482343363,-98.52008458494815
1.584,8.07,0.0,0.0,0.0,50.0,7.29035250463822,0.044764910541745376,-58.435344423685024
1.584,8.07,0.0,0.0,0.75,50.0,7.703153988868275,0.016514329942678964,-62.829283817624415
1.584,8.07,0.0,0.0,1.5,50.0,8.16326530612245,0.02302915617164643,-67.07170806004865
1.584,8.07,0.0,0.0,2.25,50.0,8.66883116883117,0.03751229341528556,-70.25352624186684
1.584,8.07,0.0,0.0,3.0,50.0,9.310760667903525,0.03861828470912009,-73.28382927216987
1.584,8.07,0.0,0.75,0.0,50.0,7.152133580705009,0.03458935066646958,-65.85958684792745
1.584,8.07,0.0,0.75,0.75,50.0,7.519480519480519,0.029798114874801756,-71.01110199944259
1.584,8.07,0.0,0.75,1.5,50.0,7.979591836734694,0.014036019081987167,-74.34443533277593
1.584,8.07,0.0,0.75,2.25,50.0,8.53061224489796,0.030642519605623905,-77.98079896913956
1.584,8.07,0.0,0.75,3.0,50.0,9.172541743970315,0.026751344849188854,-80.40504139338199
1.584,8.07,0.0,1.5,0.0,50.0,7.015769944341374,0.01787619829427949,-74.49595048429107
1.584,8.07,0.0,1.5,0.75,50.0,7.383116883116884,0.024437856568086547,-78.73837472671534
1.584,8.07,0.0,1.5,1.5,50.0,7.886827458256029,0.03290857723000319,-82.2232232115638
1.584,8.07,0.0,1.5,2.25,50.0,8.437847866419293,0.009623781250165605,-85.25352624186684
1.584,8.07,0.0,1.5,3.0,50.0,9.081632653061225,0.0164179954773023,-87.67776866610926
1.584,8.07,0.0,2.25,0.0,50.0,6.968460111317254,0.013820109728069482,-83.7383747267153
1.584,8.07,0.0,2.25,0.75,50.0,7.337662337662339,0.016211378680632774,-87.37473836307896
1.584,8.07,0.0,2.25,1.5,50.0,7.841372912801484,0.018571536866950917,-90.55655654489713
1.584,8.07,0.0,2.25,2.25,50.0,8.390538033395176,0.048447273630111726,-93.28382927216985
1.584,8.07,0.0,2.25,3.0,50.0,9.079777365491651,0.037506133180423076,-94.64746563580621
1.584,8.07,0.0,3.0,0.0,50.0,6.968460111317254,0.037302443868210876,-93.7383747267153
1.584,8.07,0.0,3.0,0.75,50.0,7.379406307977737,0.02054876323881327,-96.9201929085335
1.584,8.07,0.0,3.0,1.5,50.0,7.883116883116884,0.02590702230065931,-99.19292018126076
1.584,8.07,0.0,3.0,2.25,50.0,8.47773654916512,0.04147792537811347,-101.46564745398804
1.584,8.07,0.0,3.0,3.0,50.0,9.210575139146567,0.019881409792487252,-102.37473836307895
2.3760000000000003,0.0,0.0,0.0,0.0,50.0,7.750463821892394,0.025604881937596885,73.88844793231154
2.3760000000000003,0.0,0.0,0.0,0.75,50.0,7.383116883116884,0.01920920120774392,71.46420550806909
2.3760000000000003,0.0,0.0,0.0,1.5,50.0,7.061224489795919,0.01854436176582802,68.58541762928122
2.3760000000000003,0.0,0.0,0.0,2.25,50.0,6.832096474953618,0.032509191990635455,65.40359944746304
2.3760000000000003,0.0,0.0,0.0,3.0,50.0,6.6029684601113185,0.05524847521234108,62.82784187170546
2.3760000000000003,0.0,0.0,0.75,0.0,50.0,7.657699443413729,0.03649339243586316,82.37329641716
2.3760000000000003,0.0,0.0,0.75,0.75,50.0,7.29035250463822,0.02411584046179264,79.64602368988729
2.3760000000000003,0.0,0.0,0.75,1.5,50.0,6.970315398886829,0.02922898757027099,77.6763267201903
2.3760000000000003,0.0,0.0,0.75,2.25,50.0,6.7393320964749535,0.009489861359496695,75.10056914443274
2.3760000000000003,0.0,0.0,0.75,3.0,50.0,6.555658627087199,0.016801643215821456,71.7672358110994
2.3760000000000003,0.0,0.0,1.5,0.0,50.0,7.657699443413729,0.015658448798000105,90.85814490200849
2.3760000000000003,0.0,0.0,1.5,0.75,50.0,7.244897959183674,0.03385798817206809,89.19147823534183
2.3760000000000003,0.0,0.0,1.5,1.5,50.0,6.923005565862709,0.0540160680884033,87.22178126564486
2.3760000000000003,0.0,0.0,1.5,2.25,50.0,6.6938775510204085,0.018844599369506408,84.34299338685697
2.3760000000000003,0.0,0.0,1.5,3.0,50.0,6.510204081632653,0.025804259349788326,81.91875096261455
2.3760000000000003,0.0,0.0,2.25,0.0,50.0,7.703153988868275,0.031052287027674572,99.49450853837213
2.3760000000000003,0.0,0.0,2.25,0.75,50.0,7.29035250463822,0.026194989640565925,98.73693278079637
2.3760000000000003,0.0,0.0,2.25,1.5,50.0,6.968460111317254,0.026822908277693333,96.7672358110994
2.3760000000000003,0.0,0.0,2.25,2.25,50.0,6.6938775510204085,0.01443581051697773,94.64602368988729
2.3760000000000003,0.0,0.0,2.25,3.0,50.0,6.510204081632653,0.004916659130448269,92.22178126564486
2.3760000000000003,0.0,0.0,3.0,0.0,50.0,7.794063079777365,0.038825254547366427,108.28238732625091
2.3760000000000003,0.0,0.0,3.0,0.75,50.0,7.38126159554731,0.02391788045077281,107.82784187170546
2.3760000000000003,0.0,0.0,3.0,1.5,50.0,7.0139146567718,0.014219704728807875,106.91875096261455
2.3760000000000003,0.0,0.0,3.0,2.25,50.0,6.7393320964749535,0.003486700524768126,105.10056914443273
2.3760000000000003,0.0,0.0,3.0,3.0,50.0,6.510204081632653,0.062306459048748916,101.91875096261455
2.3760000000000003,1.614,0.0,0.0,0.0,50.0,6.832096474953618,0.022640168406378072,65.67830586845493
2.3760000000000003,1.614,0.0,0.0,0.75,50.0,6.601113172541744,0.030577412397732207,61.890427080576124
2.3760000000000003,1.614,0.0,0.0,1.5,50.0,6.419294990723563,0.010340882443949208,57.344972535121585
2.3760000000000003,1.614,0.0,0.0,2.25,50.0,6.326530612244898,0.04124038897139566,52.79951798966704
2.3760000000000003,1.614,0.0,0.0,3.0,50.0,6.326530612244898,0.35176453204958025,44.92073011087916
2.3760000000000003,1.614,0.0,0.75,0.0,50.0,6.7393320964749535,0.008259225535962962,75.0722452623943
2.3760000000000003,1.614,0.0,0.75,0.75,50.0,6.510204081632653,0.026750054269229426,70.98133617148522
2.3760000000000003,1.614,0.0,0.75,1.5,50.0,6.371985157699443,0.07049167477033723,67.19345738360643
2.3760000000000003,1.614,0.0,0.75,2.25,50.0,6.326530612244898,0.2646671332973969,61.890427080576124
2.3760000000000003,1.614,0.0,1.5,0.0,50.0,6.6938775510204085,0.017157926904593043,84.31466950481854
2.3760000000000003,1.614,0.0,1.5,0.75,50.0,6.4647495361781075,0.03199070025104179,80.82982101997007
2.3760000000000003,1.614,0.0,1.5,1.5,50.0,6.326530612244898,0.02213577264600092,76.43588162603066
2.3760000000000003,1.614,0.0,1.5,2.25,50.0,6.326530612244898,0.4220368861082147,73.40557859572765
2.3760000000000003,1.614,0.0,2.25,0.0,50.0,6.6938775510204085,0.020227091608887107,94.61769980784885
2.3760000000000003,1.614,0.0,2.25,0.75,50.0,6.419294990723563,0.048910174162751785,90.37527556542462
2.3760000000000003,1.614,0.0,2.25,1.5,50.0,6.326530612244898,0.07905151417764958,87.34497253512158
2.3760000000000003,1.614,0.0,2.25,2.25,50.0,6.326530612244898,0.49333703226791475,86.73891192906098
2.3760000000000003,1.614,0.0,3.0,0.0,50.0,6.737476808905381,0.019512870492811887,105.3752755654246
2.3760000000000003,1.614,0.0,3.0,0.75,50.0,6.462894248608535,0.04112489749815294,100.82982101997005
2.3760000000000003,1.614,0.0,3.0,1.5,50.0,6.326530612244898,0.1104097455155825,95.82982101997007
2.3760000000000003,1.614,0.0,3.0,2.25,50.0,6.326530612244898,0.49209594489773906,95.82982101997007
2.3760000000000003,3.228,0.0,0.0,0.0,50.0,6.326530612244898,0.3196925021964389,45.50106082751863
2.3760000000000003,3.228,0.0,0.75,0.0,50.0,6.326530612244898,0.5820250307051928,55.80409113054893
2.3760000000000003,4.8420000000000005,0.0,0.0,1.5,50.0,6.326530612244898,0.5366214870810901,-38.50623665762628
2.3760000000000003,4.8420000000000005,0.0,0.0,2.25,50.0,6.326530612244898,0.2532137231467353,-47.90017605156568
2.3760000000000003,4.8420000000000005,0.0,0.0,3.0,50.0,6.371985157699443,0.04287869598999539,-54.7183578697475
2.3760000000000003,4.8420000000000005,0.0,0.75,3.0,50.0,6.326530612244898,0.210453029740297,-59.71835786974749
2.3760000000000003,4.8420000000000005,0.0,1.5,3.0,50.0,6.326530612244898,0.3437714673938009,-69.71835786974748
2.3760000000000003,6.456,0.0,0.0,0.0,50.0,6.326530612244898,0.0356604109533928,-53.59006707232726
2.3760000000000003,6.456,0.0,0.0,0.75,50.0,6.510204081632653,0.014138579878652958,-60.25673373899393
2.3760000000000003,6.456,0.0,0.0,1.5,50.0,6.832096474953618,0.021860448613893087,-65.25673373899393
2.3760000000000003,6.456,0.0,0.0,2.25,50.0,7.29035250463822,0.024265392454497405,-70.10521858747877
2.3760000000000003,6.456,0.0,0.0,3.0,50.0,7.886827458256029,0.022466847962948407,-74.19612767838787
2.3760000000000003,6.456,0.0,0.75,0.0,50.0,6.326530612244898,0.18351890524851447,-63.28703676929696
2.3760000000000003,6.456,0.0,0.75,0.75,50.0,6.417439703153988,0.03010539685424129,-68.4385519208121
2.3760000000000003,6.456,0.0,0.75,1.5,50.0,6.6938775510204085,0.014306711334295622,-74.19612767838787
2.3760000000000003,6.456,0.0,0.75,2.25,50.0,7.106679035250464,0.03129497994824108,-78.89309737535756
2.3760000000000003,6.456,0.0,0.75,3.0,50.0,7.750463821892394,0.02540678527765851,-82.22643070869091
2.3760000000000003,6.456,0.0,1.5,0.0,50.0,6.326530612244898,0.3342648177819228,-74.19612767838787
2.3760000000000003,6.456,0.0,1.5,0.75,50.0,6.371985157699443,0.053562132063266356,-78.59006707232726
2.3760000000000003,6.456,0.0,1.5,1.5,50.0,6.601113172541744,0.0226423651500901,-82.98400646626665
2.3760000000000003,6.456,0.0,1.5,2.25,50.0,7.059369202226346,0.019499661405700704,-87.52946101172121
2.3760000000000003,6.456,0.0,1.5,3.0,50.0,7.701298701298702,0.017971780134425592,-91.16582464808482
2.3760000000000003,6.456,0.0,2.25,0.0,50.0,6.326530612244898,0.41589265922130925,-83.89309737535757
2.3760000000000003,6.456,0.0,2.25,0.75,50.0,6.326530612244898,0.01260752252935505,-87.52946101172121
2.3760000000000003,6.456,0.0,2.25,1.5,50.0,6.601113172541744,0.022362510093650933,-92.98400646626665
2.3760000000000003,6.456,0.0,2.25,2.25,50.0,7.101113172541745,0.028803623097038454,-97.07491555717574
2.3760000000000003,6.456,0.0,2.25,3.0,50.0,7.741187384044527,0.02143189633321923,-99.80218828444846
2.3760000000000003,6.456,0.0,3.0,0.75,50.0,6.326530612244898,0.03510514118799971,-97.5294610117212
2.3760000000000003,6.456,0.0,3.0,1.5,50.0,6.644712430426717,0.030496537512102923,-104.347642829903
2.3760000000000003,6.456,0.0,3.0,2.25,50.0,7.235621521335808,0.007419690098036696,-107.52946101172118
2.3760000000000003,6.456,0.0,3.0,3.0,50.0,7.917439703153989,0.03906374419041623,-108.89309737535754
2.3760000000000003,8.07,0.0,0.0,0.0,50.0,7.106679035250464,0.014096366123120955,-68.5927029200647
2.3760000000000003,8.07,0.0,0.0,0.75,50.0,7.474025974025974,0.03513359106116884,-71.62300595036773
2.3760000000000003,8.07,0.0,0.0,1.5,50.0,7.979591836734694,0.029727437255319428,-75.10785443521621
2.3760000000000003,8.07,0.0,0.0,2.25,50.0,8.53061224489796,0.024614831384792354,-77.53209685945862
2.3760000000000003,8.07,0.0,0.0,3.0,50.0,9.172541743970315,0.004305333436441751,-79.35027867764045
2.3760000000000003,8.07,0.0,0.75,0.0,50.0,7.015769944341374,0.03237158446375281,-77.68361201097377
2.3760000000000003,8.07,0.0,0.75,0.75,50.0,7.383116883116884,0.032020055424627325,-80.10785443521621
2.3760000000000003,8.07,0.0,0.75,1.5,50.0,7.886827458256029,0.0328949251637788,-82.98664231400409
2.3760000000000003,8.07,0.0,0.75,2.25,50.0,8.437847866419293,0.019085773887175025,-84.8048241321859
2.3760000000000003,8.07,0.0,0.75,3.0,50.0,9.081632653061225,0.010587469392509622,-86.62300595036773
2.3760000000000003,8.07,0.0,1.5,0.0,50.0,6.968460111317254,0.040177675267516026,-87.53209685945863
2.3760000000000003,8.07,0.0,1.5,0.75,50.0,7.335807050092765,0.029494288938753107,-89.04724837461013
2.3760000000000003,8.07,0.0,1.5,1.5,50.0,7.841372912801484,0.03600978857661712,-91.01694534430712
2.3760000000000003,8.07,0.0,1.5,2.25,50.0,8.437847866419293,0.03291295157182745,-92.68361201097377
2.3760000000000003,8.07,0.0,1.5,3.0,50.0,9.081632653061225,0.009467062766907114,-93.895733223095
2.3760000000000003,8.07,0.0,2.25,0.0,50.0,6.968460111317254,0.012932692288960906,-96.62300595036771
2.3760000000000003,8.07,0.0,2.25,0.75,50.0,7.383116883116884,0.03367435546404552,-99.19876352612529
2.3760000000000003,8.07,0.0,2.25,1.5,50.0,7.886827458256031,0.038285935651888724,-99.65330898067074
2.3760000000000003,8.07,0.0,2.25,2.25,50.0,8.48330241187384,0.022934322518604527,-101.0169453443071
2.3760000000000003,8.07,0.0,2.25,3.0,50.0,9.172541743970315,0.021435620199114266,-101.47149079885256
2.3760000000000003,8.07,0.0,3.0,0.0,50.0,7.059369202226346,0.027055789136804637,-106.92603625339801
2.3760000000000003,8.07,0.0,3.0,0.75,50.0,7.472170686456402,0.0309276778621287,-108.28967261703437
2.3760000000000003,8.07,0.0,3.0,1.5,50.0,8.021335807050091,0.040687135084840655,-109.19876352612528
2.3760000000000003,8.07,0.0,3.0,2.25,50.0,8.66326530612245,0.023247720001415843,-109.19876352612528
2.3760000000000003,8.07,0.0,3.0,3.0,50.0,9.352504638218923,0.03696065200322993,-108.74421807157982
3.168,0.0,0.0,0.0,0.0,50.0,7.657699443413729,0.021425799672175862,83.00683824564908
3.168,0.0,0.0,0.0,0.75,50.0,7.29035250463822,0.02447431305822057,81.79471703352787
3.168,0.0,0.0,0.0,1.5,50.0,6.968460111317254,0.012402889190374767,81.03714127595211
3.168,0.0,0.0,0.0,2.25,50.0,6.6938775510204085,0.053201360228295434,79.82502006383089
3.168,0.0,0.0,0.0,3.0,50.0,6.510204081632653,0.05643592001616108,78.61289885170967
3.168,0.0,0.0,0.75,0.0,50.0,7.657699443413729,0.03423645359933373,91.49168673049756
3.168,0.0,0.0,0.75,0.75,50.0,7.244897959183674,0.030933822330310234,91.3401715789824
3.168,0.0,0.0,0.75,1.5,50.0,6.923005565862709,0.04419096273801047,90.58259582140666
3.168,0.0,0.0,0.75,2.25,50.0,6.6938775510204085,0.0023877383945008616,89.5219897608006
3.168,0.0,0.0,0.75,3.0,50.0,6.510204081632653,0.0074767710297296095,88.30986854867938
3.168,0.0,0.0,1.5,0.0,50.0,7.703153988868275,0.02396455123367814,100.43108066989149
3.168,0.0,0.0,1.5,0.75,50.0,7.29035250463822,0.031266395789014224,100.88562612443694
3.168,0.0,0.0,1.5,1.5,50.0,6.968460111317254,0.004017006654386169,100.12805036686119
3.168,0.0,0.0,1.5,2.25,50.0,6.6938775510204085,0.04466664741517718,99.21895945777028
3.168,0.0,0.0,1.5,3.0,50.0,6.510204081632653,0.029950639182266613,98.61289885170967
3.168,0.0,0.0,2.25,0.0,50.0,7.795918367346939,0.03355733517721051,109.52198976080058
3.168,0.0,0.0,2.25,0.75,50.0,7.383116883116884,0.029607960429913406,109.67350491231574
3.168,0.0,0.0,2.25,1.5,50.0,7.061224489795919,0.016908935117538194,110.12805036686119
3.168,0.0,0.0,2.25,2.25,50.0,6.784786641929498,0.028383279539215142,109.82502006383088
3.168,0.0,0.0,2.25,3.0,50.0,6.555658627087199,0.023852546407815048,109.67350491231572
3.168,0.0,0.0,3.0,0.0,50.0,8.023191094619666,0.02413858048712347,118.15835339716422
3.168,0.0,0.0,3.0,0.75,50.0,7.5649350649350655,0.03518301966197038,119.06744430625513
3.168,0.0,0.0,3.0,1.5,50.0,7.197588126159555,0.02296898393529676,119.97653521534602
3.168,0.0,0.0,3.0,2.25,50.0,6.87569573283859,0.040245690493706306,120.43108066989149
3.168,0.0,0.0,3.0,3.0,50.0,6.646567717996291,0.02020895863119451,120.88562612443693
3.168,1.614,0.0,0.0,0.0,50.0,6.6938775510204085,0.026901272837866252,79.23896587932153
